item,itemLabel,startDate,endDate,psid
Q110153983,Q110153983,2021-12-13,,Q110153983-5ED05C92-C8B7-401F-B4DA-D36D4EA0DC16
Q12272075,Анна-Мария Борисова,2010-04-21,2010-09-29,Q12272075-8064BA0E-05D9-48C5-B7A7-EB56C21F6FAC
Q12273505,Божидар Нанев,2009-07-27,2010-04-21,Q12273505-94A780CF-8E96-443F-BD88-CB1734E54507
Q12273511,Божидар Финков,2001-07-24,2003-07-17,Q12273511-4269631D-0633-4027-BA74-289854ABB999
Q12279375,Евгений Желев,2008-04-24,2009-07-27,Q12279375-3cd56013-40d5-9842-0c6e-604b84175ecc
Q12279837,Емил Таков,1997-02-12,1997-05-21,Q12279837-0B1CA78C-C47F-43FC-89EF-9204C0419F32
Q12281304,Иван Черноземски,1990-12-22,1991-11-08,Q12281304-6C3CCB2C-3153-412A-943C-4757740271EE
Q12281304,Иван Черноземски,1990-09-21,1990-12-20,Q12281304-DDED6490-01D3-4807-982D-0662F3ED356D
Q12281696,Илко Семерджиев,1999-12-21,2001-07-24,Q12281696-7F22EBA0-AEB1-475E-85F8-B36418E2577F
Q12281696,Илко Семерджиев,2017-01-27,2017-05-04,Q12281696-880E607D-9DE8-4DF6-9050-81266BB0BCC5
Q12286794,Мими Виткова,1995-01-25,1997-02-12,Q12286794-27EAB72C-783B-4CA6-A073-9AF17F563864
Q12288319,Никола Василев (политик),1994-10-17,1995-01-25,Q12288319-48604BE4-8EDD-4E4F-8031-8C3401170750
Q12288319,Никола Василев (политик),1991-11-08,1992-12-30,Q12288319-B128DFE7-3C0C-489D-9E8A-AD322BB96A03
Q12288760,Николай Петров (професор),2017-05-04,2017-11-10,Q12288760-38f4e362-4914-d6a5-e8cb-cc59a2017ac1
Q12288760,Николай Петров (професор),2013-03-13,2013-05-29,Q12288760-907D695E-410C-421D-B08D-6E4BE4AD2E16
Q12290377,Петър Бояджиев (министър),1997-05-21,1999-12-21,Q12290377-B4930CC5-94CF-4A97-8BC8-C90DD1423F99
Q12292013,Радослав Гайдарски,2005-08-16,2008-04-24,Q12292013-BE065675-E2DB-4A75-9FE0-32CD7DFAE998
Q12293974,Славчо Богоев,2003-07-17,2005-08-16,Q12293974-858C6603-54BE-4ADD-A089-179F7784FA4E
Q12295230,Стефан Константинов (лекар),2010-10-06,2012-03-15,Q12295230-A029FA5F-2460-4482-AC91-699FCA0ED3F6
Q12295434,Стойчо Кацаров,2021-05-12,2021-12-13,Q12295434-2EBE0FE3-2470-4C6D-8013-2EACFE358355
Q12296020,Танчо Гугалов,1992-12-30,1994-10-17,Q12296020-3E116BE0-864B-4C32-AD03-3C7DBA20CB9B
Q15733382,Таня Андреева,2013-05-29,2014-08-06,Q15733382-C9969F7E-1288-47D8-85AE-939E29BB58BE
Q17409213,Кирил Ананиев,2017-11-10,2020-07,Q17409213-9fd1f33e-440c-03a2-002e-00acba00e76e
Q18518477,Петър Москов,2014-11-07,2017-01-27,Q18518477-4D0136A6-F89E-4E7B-A174-10B6960EA3A8
Q25478012,Мирослав Ненков,2014-08-06,2014-11-07,Q25478012-1651904B-0722-471A-BA04-B4969BEE58FC
Q3024453,Десислава Атанасова,2012-03-21,2013-03-13,Q3024453-2bb100fe-49e2-b8d1-36d0-9a64fe616922
Q97666454,Костадин Ангелов,2020-07-24,2021-05-12,Q97666454-108CDA73-0937-4559-ADEA-E4849C2A8F16
